source_Id,mapping_provenance,wikidata_uri,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_changeNote,source_instance_of,source_notation
http://hdl.handle.net/11459/CCR_C-2630_e5928f3b-f466-1e5a-bd6e-ac5060435f77,isocatId-matches,http://www.wikidata.org/entity/Q190375,historical linguistics,The diachronic study of language change. (source: CLARIN),2630,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2630,0,historicalLinguistics
http://hdl.handle.net/11459/CCR_C-2631_e29c95b4-0df8-88ec-e760-4ea492fd4d47,isocatId-matches,http://www.wikidata.org/entity/Q1478235,history of linguistics,Study of the history and development of linguistic science. (source: CLARIN),2631,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2631,0,historyOfLinguistics
http://hdl.handle.net/11459/CCR_C-2632_2312c07f-501f-0aaa-1071-e196b29bf589,isocatId-matches,http://www.wikidata.org/entity/Q113621347,language acquisition,The study of the process of acquiring human language. (source: CLARIN),2632,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2632,0,languageAcquisition
http://hdl.handle.net/11459/CCR_C-2633_32b8392a-c5c3-a472-26fa-9645636885c6,isocatId-matches,http://www.wikidata.org/entity/Q1133221,language documentation,"The theory, methodology, and process of language description and documentation, including linguistic field methods and fieldwork techniques. (source: CLARIN)",2633,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2633,0,languageDocumentation
http://hdl.handle.net/11459/CCR_C-2634_9f56fdd1-f49f-489f-b81c-feeca06c4499,isocatId-matches,http://www.wikidata.org/entity/Q184524,lexicography,"The process of compiling or studying lexical resources and dictionaries, either monolingual or multilingual. (source: CLARIN)",2634,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2634,0,lexicography
http://hdl.handle.net/11459/CCR_C-2635_ff672442-a332-9256-8833-74b5eb34fa83,manually-validated,http://www.wikidata.org/entity/Q113621348,linguistics and literature,"The application of linguistic analysis to literary texts, e.g., fiction, drama, or poetry. (source: CLARIN)",2635,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2635,0,linguisticsAndLiterature
http://hdl.handle.net/11459/CCR_C-2637_c0b989d6-a29f-f8d2-5819-164d8538bed4,manually-validated,http://www.wikidata.org/entity/Q15727633,mathematical linguistics,The field of study which treats the mathematical properties of language. (source: CLARIN),2637,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2637,0,mathematicalLinguistics
http://hdl.handle.net/11459/CCR_C-2638_811b5e3d-b6de-20dd-fb18-467a29a38a08,manually-validated,http://www.wikidata.org/entity/Q38311,morphology,The study of the structure and constituency of individual words. (source: CLARIN),2638,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2638,0,morphology
http://hdl.handle.net/11459/CCR_C-2639_157182a7-4268-7f17-d8ed-6ed882ccd9a2,isocatId-matches,http://www.wikidata.org/entity/Q215948,neurolinguistics,The study of brain structure and the physical representation of language in the brain. (source: CLARIN),2639,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2639,0,neurolinguistics
http://hdl.handle.net/11459/CCR_C-2640_86c9afb9-66c7-3145-219d-0b3c346dfa2d,isocatId-matches,http://www.wikidata.org/entity/Q484761,philosophy of language,The application of philosophy to language and linguistic theory. (source: CLARIN),2640,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2640,0,philosophyOfLanguage
http://hdl.handle.net/11459/CCR_C-2641_c5096a00-5b93-e31e-e19e-85c30f4ac509,isocatId-matches,http://www.wikidata.org/entity/Q35395,phonetics,"The study and classification of the structure, articulation and perception of speech sounds. (source: CLARIN)",2641,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2641,0,phonetics
http://hdl.handle.net/11459/CCR_C-2642_2b31550c-0b09-795a-a7e7-1624ceab9f82,manually-validated,http://www.wikidata.org/entity/Q40998,phonology,"The study of the patterns and principles behind the sound system of a language, or languages in general. (source: CLARIN)",2642,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2642,0,phonology
http://hdl.handle.net/11459/CCR_C-2643_21f644b7-876c-8fcb-3852-db34ca6d11cb,manually-validated,http://www.wikidata.org/entity/Q181839,pragmatics,The study of the use of language in terms of the context in which it is spoken. (source: CLARIN),2643,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2643,0,pragmatics
http://hdl.handle.net/11459/CCR_C-2644_5d5471ce-0637-70fc-af5b-56b6ef31d8c1,isocatId-matches,http://www.wikidata.org/entity/Q179488,psycholinguistics,"The application of psychology to linguistics, in terms of the psychological mechanisms behind language, such as memory and intelligence (Experimental Psycholinguistics). (source: CLARIN)",2644,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2644,0,psycholinguistics
http://hdl.handle.net/11459/CCR_C-2646_53b373e7-294b-39ce-3f8d-9b192c624e1e,isocatId-matches,http://www.wikidata.org/entity/Q160845,sociolinguistics,The study of language in context of the society that speaks it. (source: CLARIN),2646,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2646,0,sociolinguistics
http://hdl.handle.net/11459/CCR_C-2647_e2a23859-3e18-2710-4fa8-0f7d4fb5aea6,manually-found,http://www.wikidata.org/entity/Q37437,syntax,"The study of grammatical relations between words and other units within a sentence' (Concise Oxford Dictionary of Linguistics). To be distinguished from morphology, which applies to units smaller than the word. (source: CLARIN)",2647,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2647,0,syntax
http://hdl.handle.net/11459/CCR_C-2648_1d54ce8c-110b-febf-5069-047fd5e53b2d,manually-validated,http://www.wikidata.org/entity/Q865083,text and corpus linguistics,"The study of the linguistic properties of an extended passage, text, or corpus of texts. (source: CLARIN)",2648,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2648,0,textAndCorpusLinguistics
http://hdl.handle.net/11459/CCR_C-2651_b9c47802-abb0-110e-5251-c37dea6703f0,manually-validated,http://www.wikidata.org/entity/Property:P282,writing systems,"The visual representation of spoken language on paper or other media, and the issues involved in writing and creating a writing system. (source: CLARIN)",2651,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2651,0,writingSystems
http://hdl.handle.net/11459/CCR_C-2657_25c2ad8e-3ac1-1663-8c7f-82ea4abc75ce,manually-validated,http://www.wikidata.org/entity/Q93184,drawing,"A picture, likeness, diagram or representation (source: http://en.wiktionary.org/wiki/drawing) | Any electronic media content representing a picture, likeness, diagram or representation produced by marking lines as with a pencil, pen, crayon, or computerized drafting application. (source: Based on Cambridge Dictionaries Online, ""draw,"" ""drawing"")",2657,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2657,0,drawing
http://hdl.handle.net/11459/CCR_C-2659_fb46b0da-0dca-503c-083b-4a524d8e97cc,manually-validated,http://www.wikidata.org/entity/Q261197,monologue,Communication event with only one main participant. (source: CLARIN),2659,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2659,0,monologue
http://hdl.handle.net/11459/CCR_C-2660_0a31ff6b-dd63-a44d-096d-840918a8d097,manually-validated,http://www.wikidata.org/entity/Q131395,dialogue,Communication event between two participants. (source: CLARIN),2660,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2660,0,dialogue
http://hdl.handle.net/11459/CCR_C-2661_38e4e46b-dd13-f0b1-dff5-ee991b589755,manually-found,http://www.wikidata.org/entity/Q52943,conversation,Communication event with more than two participants. (source: CLARIN),2661,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2661,0,conversation
http://hdl.handle.net/11459/CCR_C-2684_ac8bdf07-61be-d478-53f7-8949139e11fc,manually-validated,https://www.wikidata.org/wiki/Q1431161,bit resolution,"In digital audio, bit depth describes the number of bits of information recorded for each sample (source: wikipedia)",2684,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2684,0,bitResolution
http://hdl.handle.net/11459/CCR_C-2685_65492121-3759-0fc2-694b-83eccbb9d26c,manually-validated,http://www.wikidata.org/entity/Q2493,compression,compression is a form of data compression designed to reduce the transmission bandwidth requirement of digital media streams and the storage size of media files. (source: wikipedia),2685,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2685,0,compression
http://hdl.handle.net/11459/CCR_C-2686_8482ada6-574c-67e3-d65a-64a23b06b533,manually-validated,https://www.wikidata.org/wiki/Q339338,byte order,the order in which bytes (and sometimes bits) are presented in order to represent some kind of data (source: CLARIN),2686,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2686,0,byteOrderData
http://hdl.handle.net/11459/CCR_C-2687_a2b83d99-1795-80ee-9968-cb34dbd0d959,manually-validated,http://www.wikidata.org/entity/Q23651349,big endian,Byte order with the most significant byte (or bit) first. (source: DBroeder),2687,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2687,0,bigEndian
http://hdl.handle.net/11459/CCR_C-2688_592a09a1-3e6c-3880-c828-d218fee72af5,isocatId-matches,http://www.wikidata.org/entity/Q12745768,little endian,Byte order with least significant byte (or bit) first. (source: DBroeder),2688,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2688,0,littleEndian
http://hdl.handle.net/11459/CCR_C-2689_b7a745f7-1c1f-df1d-e50b-aa7a6435b39d,isocatId-matches,http://www.wikidata.org/entity/Q682626,audio file format,audio file format is a file format for storing audio data on a computer system (source: wikipedia),2689,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2689,0,audioFileFormat
http://hdl.handle.net/11459/CCR_C-2690_3d45e6f3-0827-1b1f-b5a5-2ab3b13450fd,manually-found,https://www.wikidata.org/wiki/Q322481,duration of full database,the duration of all recordings in the corpus (source: CLARIN),2690,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2690,0,durationOfFullDataBase
http://hdl.handle.net/11459/CCR_C-2693_5f7f9cfb-991a-819e-3507-20bfcad65fc5,manually-validated,https://www.wikidata.org/wiki/Q758891,recording platform hardware,the nature of the recording platform hardware (source: CLARIN),2693,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2693,0,recordingPlatformHardware
http://hdl.handle.net/11459/CCR_C-2694_00e90286-f489-9ef4-1fbb-9495f7c0a968,manually-validated,https://www.wikidata.org/wiki/Q758870,recording platform software,the software used for the recording platform (source: CLARIN),2694,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2694,0,recordingPlatformSoftware
http://hdl.handle.net/11459/CCR_C-2697_adc469e0-5112-dcba-56bd-fe4ace7244ed,manually-found,https://www.wikidata.org/wiki/Q372029,home/office,home/office recording environment (source: CLARIN),2697,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2697,0,homeOrOffice
http://hdl.handle.net/11459/CCR_C-2698_cb67601d-064d-82e2-1cb3-01e4ffed5693,manually-validated,https://www.wikidata.org/wiki/Q15975575,studio,studio recording environment (source: CLARIN),2698,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2698,0,studio
http://hdl.handle.net/11459/CCR_C-2700_bd03fda3-0a95-79e2-806e-9e92631239fa,isocatId-matches,http://www.wikidata.org/entity/Q294440,public place,public place recording environment (source: CLARIN),2700,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2700,0,publicPlaceRecordingEnvironment
http://hdl.handle.net/11459/CCR_C-2717_812735d5-5c26-55dd-0a46-9bc96a6e3d67,isocatId-matches,http://www.wikidata.org/entity/Q83034,interjection,"A segment (i.e., a word-level token receiving a morphosyntactic interpretation) is marked as an interjection [interj], if one of the following holds: – it may only be used as an interjection, e.g., segments such as ach, och, oj, – if the same form has other interpretations, they are not related to the interjection use of that form, e.g., a (which may also be a conjunction or an abbreviation), – it is onomatopoeic, e.g., mu or kukuryku. Examples of segments which may be used interjectively but are not marked as interjections are tak ‘yes’ and kurwa ‘whore’. (source: Przepiórkowski, A. (2009). A comparison of two morphosyntactic tagsets of Polish. In Proceedings of the Mondilex workshop in Warsaw, June 2009.)",2717,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2717,0,interj
http://hdl.handle.net/11459/CCR_C-2720_b07740f5-958e-e91f-6248-2fd6f394a65f,isocatId-matches,http://www.wikidata.org/entity/Q128234,case,"Case [case] is a grammatical category appropriate for inflecting grammatical classes displaying nominal or adjectival features, as well as for prepositions where case is understood as a governed case. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2720,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2720,0,caseLanguageDependent
http://hdl.handle.net/11459/CCR_C-2721_b4e1bf33-3133-5728-7e12-ea7e7b1aa6e0,isocatId-matches,http://www.wikidata.org/entity/Q131105,nominative case,"Nominative [nom] is a value of the grammatical category of case paradigmatically appropriate for subjects. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2721,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2721,0,nom
http://hdl.handle.net/11459/CCR_C-2722_98bef5dd-208a-a375-4aa3-57ae8f560162,isocatId-matches,http://www.wikidata.org/entity/Q146233,genitive case,"Genitive [gen] is a value of the grammatical category of case paradigmatically appropriate for possessors, partitives, non-inherent case arguments of gerunds and structural objects under sentential negation. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2722,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2722,0,gen
http://hdl.handle.net/11459/CCR_C-2723_503c5540-dbd5-a2fe-4b02-7932e7d81bcd,isocatId-matches,http://www.wikidata.org/entity/Q145599,dative case,"Dative [dat] is a value of the grammatical category of case paradigmatically appropriate for oblique objects and experiencers. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2723,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2723,0,dativeCaseIndirectObject
http://hdl.handle.net/11459/CCR_C-2724_53acfdbe-6741-7430-6e7f-677b47993c17,isocatId-matches,http://www.wikidata.org/entity/Q146078,accusative case,"Accusative [acc] is a value of the grammatical category of case paradigmatically appropriate for structural objects. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2724,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2724,0,acc
http://hdl.handle.net/11459/CCR_C-2725_5d674112-e5a5-46ba-d008-d69ad2c9bfb4,isocatId-matches,http://www.wikidata.org/entity/Q192997,instrumental case,"Instrumental [inst] is a value of the grammatical category of case paradigmatically appropriate for instruments, oblique objects and predicates. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2725,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2725,0,inst
http://hdl.handle.net/11459/CCR_C-2726_da687347-23ae-062f-92c5-af3acf7d6b82,isocatId-matches,http://www.wikidata.org/entity/Q202142,locative case,"Locative [loc] is a value of the grammatical category of case appropriate for forms governed exclusively by prepositions. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2726,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2726,0,loc
http://hdl.handle.net/11459/CCR_C-2727_72586392-8488-13dc-3bb2-76e44f2ba450,isocatId-matches,http://www.wikidata.org/entity/Q185077,vocative case,"Vocative [voc] is a value of the grammatical category of case paradigmatically appropriate for forms not conditioned syntactically but rather used in the function of address. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2727,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2727,0,voc
http://hdl.handle.net/11459/CCR_C-2728_13e9ee82-2101-b05f-e419-b00a3d451a65,manually-validated,http://www.wikidata.org/entity/Q48277,gender,"The grammatical category of gender [gender] is understood as in Mańczak 1956, i.e., unlike in the `preliminary school grammar', the gender of a noun does not depend on that noun's number. (source: Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2728,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2728,0,genderSpecific
http://hdl.handle.net/11459/CCR_C-2732_b578d23f-d7c0-02b5-9320-c750fef44f95,isocatId-matches,http://www.wikidata.org/entity/Q1775415,feminine gender,"Feminine [f] is a value of the grammatical category of gender appropriate for forms which can be modified with the following distinctive form of the flexeme TEN: ta (nominative singular). (source: [based on] Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2732,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2732,0,feminineGenderValue
http://hdl.handle.net/11459/CCR_C-2745_746a924d-cc6f-8def-c104-9b09e159afce,manually-validated,http://www.wikidata.org/entity/Q393272,agglutination,"The form which combines with the agglutinate (e.g., with -em), for example the form niosł-, will be marked as agglutinative [agl], while the form occurring on its own, e.g., the form niósł, will be marked as non-agglutinative [nagl]. (source: Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2745,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2745,0,agglutination
http://hdl.handle.net/11459/CCR_C-2751_b8355381-eacd-0c9c-f580-b2d83af92da9,isocatId-matches,http://www.wikidata.org/entity/Q380057,adverb,"Adverb [adv] contains those flexemes which only inflect for degree (gradable adverbs, e.g., bardzo `very', miło `nicely'), as well as non-inflecting deadjectival flexemes such as non-gradable de-adjectival adverbs, e.g., technicznie which belong to neither of these classes: ad-adjectival adjective (http://www.isocat.org/datcat/DC-2705) and post-prepositional adjective (http://www.isocat.org/datcat/DC-2706). Grammatical categories of adverb [adv]: degree (http://www.isocat.org/datcat/DC-2779) (optional). (source: Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2751,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2751,0,adv
http://hdl.handle.net/11459/CCR_C-2752_1ec8d5d6-a8cb-7da2-e2c3-398b6d53d236,isocatId-matches,http://www.wikidata.org/entity/Q1509829,impersonal,"Impersonal [imps] consists of single-element flexemes containing non-inflecting aspectual forms ending in -no or -to, e.g., pito `was drunk'. Grammatical categories of impersonal [imps]: aspect (http://www.isocat.org/datcat/DC-2783). (source: Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2752,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2752,0,imps
http://hdl.handle.net/11459/CCR_C-2753_e54c74f3-4837-a7aa-8d26-5be3575e26cf,isocatId-matches,http://www.wikidata.org/entity/Q179230,infinitive,"Infinitive [inf] consists of single-element flexemes which contain infinitive forms, e.g., pić 'to drink'. Grammatical categories of infinitive [inf]: aspect (http://www.isocat.org/datcat/DC-2783). (source: Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2753,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2753,0,inf
http://hdl.handle.net/11459/CCR_C-2760_1d6f4742-2721-24f0-ed80-1b56a1b917f1,isocatId-matches,http://www.wikidata.org/entity/Q1923028,gerund,"Gerund [ger] contains flexemes which inflect for number, case and negation, and have the lexical categories of gender (always neuter) and aspect, e.g., picie `drinking' and wypicie `drinking up'. Grammatical categories of gerund [ger]: number (http://www.isocat.org/datcat/DC-2709), case (http://www.isocat.org/datcat/DC-2720), gender (http://www.isocat.org/datcat/DC-2728), aspect (http://www.isocat.org/datcat/DC-2783), negation (http://www.isocat.org/datcat/DC-2786). (source: Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2760,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2760,0,ger
http://hdl.handle.net/11459/CCR_C-2765_0c8eb351-3cef-e645-4596-1544da42fc2a,isocatId-matches,http://www.wikidata.org/entity/Q34698,adjective,"Adjective [adj] contains flexemes inflecting for number, case and gender, as well as - in some cases - for degree, e.g., miły `nice', techniczny `technical', taki `such', który `which', piąty `fifth', wielokrotny `manifold' and jeden `one'. Grammatical categories of adjective [adj]: number (http://www.isocat.org/datcat/DC-2709), case (http://www.isocat.org/datcat/DC-2720), gender (http://www.isocat.org/datcat/DC-2728), degree (http://www.isocat.org/datcat/DC-2779). (source: Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2765,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2765,0,adj
http://hdl.handle.net/11459/CCR_C-2775_0d862930-ad75-39db-21c5-7aeeef08b3c3,isocatId-matches,http://www.wikidata.org/entity/Q690940,person,"Person [person] is a grammatical category appropriate for finite verbal forms as an inflectional category and for pronouns as a classifying category identifying the participants of the utterance with reference to their roles in the speech act. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2775,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2775,0,personVerbPronoun
http://hdl.handle.net/11459/CCR_C-2776_8bca4c2a-74e8-8a34-51e5-f073d405672a,isocatId-matches,http://www.wikidata.org/entity/Q21714344,first person,"First [pri] is a value of the grammatical category of person appropriate for participants identified as the speaker. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2776,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2776,0,pri
http://hdl.handle.net/11459/CCR_C-278_336dd81a-626b-713e-c74a-34fa2ca26a71,manually-validated,http://www.wikidata.org/entity/Q12310022,keyword,"A word or group of words, possibly in lexicographically standardized, i.e., lemmatized, form, taken out of a title or of the text of a document characterizing its content and enabling its retrieval. (source: ISO12620)",278,y,keywords,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-278,0,keyword
http://hdl.handle.net/11459/CCR_C-2780_9aabd686-4121-dc73-ef7b-ee76654a0da9,isocatId-matches,http://www.wikidata.org/entity/Q3482678,positive degree,"Positive [pos] is a value of the grammatical category of degree appropriate for adjectives and adverbs expressing the basic level of intensity of the named feature. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2780,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2780,0,positiveDegree
http://hdl.handle.net/11459/CCR_C-2781_ab7338a2-cf57-4ab0-f739-2d53175d7ced,isocatId-matches,http://www.wikidata.org/entity/Q14169499,comparative degree,"Comparative [com] is a value of the grammatical category of degree appropriate for adjectives and adverbs expressing a higher than basic level of intensity of the named feature. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2781,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2781,0,com
http://hdl.handle.net/11459/CCR_C-2782_0f87f2f0-ba90-e8ce-52f0-7ac107d33003,isocatId-matches,http://www.wikidata.org/entity/Q1817208,superlative degree,"Superlative [sup] is a value of the grammatical category of degree appropriate for adjectives and adverbs expressing the highest level of intensity of the named feature. (source: [based on] Urbańczyk, S., ed. (1992). Encyklopedia języka polskiego. Ossolineum, Wrocław.)",2782,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2782,0,sup
http://hdl.handle.net/11459/CCR_C-2783_206273dd-4907-ff30-aace-3613b56afaab,isocatId-matches,http://www.wikidata.org/entity/Q208084,aspect,"Aspect [aspect] is a lexical category: forms do not inflect for aspect, but rather have the value of aspect, constant for all forms of a given verb, determined lexically. (source: Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2783,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2783,0,aspect
http://hdl.handle.net/11459/CCR_C-2784_34db42d8-3437-5ed7-9cc3-557313baa346,isocatId-matches,http://www.wikidata.org/entity/Q371427,imperfective aspect,"Imperfective [imperf] is a value of the lexical grammatical category of aspect appropriate for verbal forms referring to actions which are not completed (ongoing, habitual or repeating) in the future, present or past. (source: [based on] Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2784,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2784,0,imperf
http://hdl.handle.net/11459/CCR_C-2785_a76cf34c-3789-3df1-af95-6371f6c7127c,isocatId-matches,http://www.wikidata.org/entity/Q1424306,perfective aspect,"Perfective [perf] is a value of the lexical grammatical category of aspect appropriate for verbal forms referring to actions completed in the future or past. (source: [based on] Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2785,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2785,0,perf
http://hdl.handle.net/11459/CCR_C-2787_f49e7f65-2f4a-1aa5-2907-ccef5155bed2,isocatId-matches,http://www.wikidata.org/entity/Q63302092,affirmative,"Affirmative [aff] is a value of the grammatical category of negation appropriate for the non-negated variant of the verbal form which can be negated by ortographically joining the negative prefix nie-. (source: [based on] Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2787,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2787,0,aff
http://hdl.handle.net/11459/CCR_C-2788_8acb246d-3e5a-4ec9-1685-622e9c5487d7,isocatId-matches,http://www.wikidata.org/entity/Q115987706,negative,"Negative [neg] is a value of the grammatical category of negation appropriate for a verbal form with the ortographically joined negative prefix nie-. (source: [based on] Przepiórkowski, A. (2004). The IPI PAN Corpus: Preliminary version. Institute of Computer Science, Polish Academy of Sciences, Warsaw.)",2788,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2788,0,neg
http://hdl.handle.net/11459/CCR_C-2811_d4d5abe8-8374-bf9b-79e5-ee662a0e72ed,manually-validated,https://www.wikidata.org/wiki/Q8096,Lexicon,"ordered collection of different words (or morphemes) of a language, often annotated with phonologic, syntactic and semantic information. (source: INL)",2811,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2811,0,lexiconWordsLanguage
http://hdl.handle.net/11459/CCR_C-2812_3eb10aee-d611-7ebf-fc53-ca8fcfd79fc6,isocatId-matches,http://www.wikidata.org/entity/Q23622,Dictionary,"A reference work in which you can find information on several or all of the following features: word form, spelling, phonetics, meaning, usage and etymology of (parts of) words, collocations, expressions and proverbs. (source: INL)",2812,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2812,0,dictionary
http://hdl.handle.net/11459/CCR_C-286_ce2a6f05-708a-0eb0-84b0-75ee2595cb27,manually-validated,https://www.wikidata.org/wiki/Q18514,lemma,The base form of a word or term that is used as the formal dictionary entry for the term. (source: ISO12620),286,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-286,0,lemmabaseFormDictionary
